217.115, 129.165, 8.334, 16.358 False
216.837, 129.161, 8.334, 16.391 False
216.559, 129.158, 8.334, 16.424 False
216.281, 129.154, 8.334, 16.457 False
216.004, 129.151, 8.333, 16.490 False
215.726, 129.148, 8.333, 16.523 False
215.448, 129.145, 8.333, 16.556 False
215.170, 129.142, 8.333, 16.589 False
214.892, 129.139, 8.333, 16.622 False
214.615, 129.136, 8.333, 16.655 False
214.337, 129.134, 8.333, 16.688 False
214.059, 129.131, 8.333, 16.721 False
213.781, 129.129, 8.333, 16.754 False
213.504, 129.126, 8.333, 16.787 False
213.226, 129.124, 8.333, 16.820 False
212.948, 129.122, 8.333, 16.853 False
212.670, 129.119, 8.333, 16.886 False
212.393, 129.117, 8.333, 16.919 False
212.115, 129.115, 8.333, 16.952 False
211.837, 129.113, 8.333, 16.985 False
211.559, 129.111, 8.333, 17.018 False
211.281, 129.110, 8.333, 17.051 False
211.004, 129.108, 8.333, 17.084 False
210.726, 129.106, 8.333, 17.117 False
210.448, 129.105, 8.333, 17.150 False
210.170, 129.103, 8.333, 17.183 False
209.893, 129.102, 8.333, 17.216 False
209.615, 129.101, 8.333, 17.249 False
209.337, 129.100, 8.333, 17.282 False
209.059, 129.099, 8.333, 17.315 False
208.781, 129.098, 8.333, 17.348 False
208.504, 129.097, 8.333, 17.381 False
208.226, 129.097, 8.333, 17.414 False
207.948, 129.096, 8.333, 17.447 False
207.670, 129.095, 8.333, 17.480 False
207.393, 129.095, 8.333, 17.513 False
207.115, 129.094, 8.333, 17.546 False
206.837, 129.094, 8.333, 17.579 False
206.559, 129.093, 8.333, 17.612 False
206.281, 129.093, 8.333, 17.645 False
206.004, 129.093, 8.333, 17.678 False
205.726, 129.093, 8.333, 17.711 False
205.448, 129.093, 8.333, 17.744 False
205.170, 129.093, 8.333, 17.777 False
204.893, 129.093, 8.333, 17.810 False
204.615, 129.093, 8.333, 17.843 False
204.337, 129.093, 8.333, 17.876 False
204.059, 129.093, 8.333, 17.909 False
203.781, 129.094, 8.333, 17.942 False
203.504, 129.094, 8.333, 17.975 False
203.226, 129.095, 8.333, 18.008 False
202.948, 129.095, 8.333, 18.041 False
202.670, 129.096, 8.333, 18.074 False
202.393, 129.096, 8.333, 18.107 False
202.115, 129.097, 8.333, 18.140 False
201.837, 129.098, 8.333, 18.173 False
201.559, 129.098, 8.333, 18.206 False
201.282, 129.099, 8.333, 18.239 False
201.004, 129.100, 8.333, 18.272 False
200.726, 129.101, 8.333, 18.305 False
200.448, 129.103, 8.333, 18.338 False
200.170, 129.104, 8.333, 18.371 False
199.893, 129.106, 8.333, 18.404 False
199.615, 129.107, 8.333, 18.437 False
199.337, 129.108, 8.333, 18.470 False
199.059, 129.110, 8.333, 18.503 False
198.782, 129.111, 8.333, 18.536 False
198.504, 129.113, 8.333, 18.569 False
198.226, 129.115, 8.333, 18.602 False
197.948, 129.116, 8.333, 18.635 False
197.670, 129.118, 8.333, 18.668 False
197.393, 129.120, 8.333, 18.701 False
197.115, 129.122, 8.333, 18.734 False
196.837, 129.123, 8.333, 18.767 False
196.559, 129.125, 8.333, 18.800 False
196.282, 129.127, 8.333, 18.833 False
196.004, 129.129, 8.333, 18.866 False
195.726, 129.131, 8.333, 18.899 False
195.448, 129.134, 8.333, 18.932 False
195.170, 129.136, 8.333, 18.965 False
194.893, 129.138, 8.333, 18.998 False
194.615, 129.140, 8.333, 19.031 False
194.337, 129.143, 8.333, 19.064 False
194.059, 129.145, 8.333, 19.097 False
193.782, 129.148, 8.333, 19.130 False
193.504, 129.151, 8.333, 19.163 False
193.226, 129.153, 8.333, 19.196 False
192.948, 129.156, 8.333, 19.229 False
192.671, 129.158, 8.333, 19.262 False
192.393, 129.161, 8.333, 19.295 False
192.115, 129.164, 8.333, 19.328 False
191.837, 129.167, 8.333, 19.361 False
191.559, 129.169, 8.333, 19.394 False
191.282, 129.172, 8.333, 19.427 False
191.004, 129.175, 8.333, 19.460 False
190.726, 129.178, 8.333, 19.493 False
190.448, 129.181, 8.333, 19.526 False
190.171, 129.184, 8.333, 19.559 False
189.893, 129.187, 8.333, 19.592 False
189.615, 129.190, 8.333, 19.625 False
189.337, 129.193, 8.333, 19.658 False
189.060, 129.196, 8.333, 19.691 False
188.782, 129.199, 8.333, 19.724 False
188.504, 129.202, 8.333, 19.757 False
188.227, 129.205, 8.333, 19.790 False
187.949, 129.208, 8.333, 19.823 False
187.671, 129.211, 8.333, 19.856 False
187.393, 129.214, 8.333, 19.889 False
187.116, 129.218, 8.333, 19.922 False
186.838, 129.221, 8.333, 19.955 False
186.560, 129.224, 8.333, 19.988 False
186.282, 129.227, 8.333, 20.021 False
186.005, 129.230, 8.333, 20.054 False
185.727, 129.234, 8.333, 20.087 False
185.449, 129.237, 8.333, 20.120 False
185.171, 129.240, 8.333, 20.153 False
184.894, 129.243, 8.333, 20.186 False
184.616, 129.247, 8.333, 20.219 False
184.338, 129.250, 8.333, 20.252 False
184.061, 129.253, 8.333, 20.285 False
183.783, 129.256, 8.333, 20.318 False
183.505, 129.260, 8.333, 20.351 False
183.227, 129.263, 8.333, 20.384 False
182.950, 129.266, 8.333, 20.417 False
182.672, 129.270, 8.333, 20.450 False
182.394, 129.273, 8.333, 20.483 False
182.116, 129.276, 8.333, 20.516 False
181.839, 129.280, 8.333, 20.549 False
181.561, 129.283, 8.333, 20.582 False
181.283, 129.286, 8.333, 20.615 False
